,link,title,price,date,sqfeet,num_images,description,attributes
102,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-spacious-bedroom/6910951687.html,SPACIOUS BEDROOM APARTMENT AVAILABLE.,350,2019-06-28 09:50,1300ft2,1,"QR Code Link to This Post


Looking for one occupancy for a bedroom in a 3 bedroom 2 bathroom townhouse. This is a beautiful home with great amenities, there is a pool and garage. The fridge is a double door Samsung and has plenty of storage for 3-4 people in the kitchen. I am a female in my late 20’s working from home and studying for my bachelors degree at University of Phoenix. I am outgoing and like to have friends visit occasionally for a movie and wine. I am not into partying and would like to have roommates who are respectful of the no loud parties but occasional visits with friends is okay.  There will be a background check and eviction credit check. Deposit is $400 refundable + $50 non refundable cleaning/wall paint fee. Serious inquires only, please!

*Appointment? Anytime message me here:  (951) 708-0669","furnished,apartment,w/d in unit,private bath,private room"
103,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-rooms-in-attractive/6912015271.html,Rooms in attractive Taylorsville/W. Valley rancher,475,2019-06-28 09:27,0,12,"QR Code Link to This Post


Hi! 

PLEASE NOTE: I have a couple properties listed, so when contacting me, please specify which house you’re interested in (i.e.; the Brown Taylorsville/W. Valley rancher, red Liberty Wells bungalow, tan Millcreek house, etc.). 

I have a few nice bedrooms available for rent in this 5-bedroom/3 bath Taylorsville/ W. Valley home. Each room is single-occupancy and utilities are split evenly among the housemates. 

The rooms are as follows:
1 smaller bedroom with shared bathroom ($475/month)
1 mid-size bedroom with shared bathroom ($500/month)
1 master bedroom with private quarter bathroom ($650/month)

Each room features either nice hardwood floors or new carpet, and enough space for bed, dresser, and desk. The common areas are furnished, but the bedrooms are not--so you'll need to bring your own bed, dresser, etc. 

Neighborhood is safe, quiet, very well-maintained, and centrally located--very easy access to just about everything in SLC (The interstates, frontrunner/trax stations, Sugarhouse, Millcreek, downtown, Liberty Park, Draper/Sandy, the ski areas, etc., etc. are all within a short drive). The house is also just a few blocks from Valley Regional Park—one of the nicest recreation areas in SLC (it includes large grassy park areas, baseball diamonds, running trails, a frisbee golf course, a library, and a recreation center with gym and swimming pool!).

The house is very well-maintained and features hardwood floors, modern central head/AC, a beautifully-maintained front and back yard, covered and uncovered patio seating areas, and plenty of off-street parking (including covered off-street parking). Overall, it’s a really nice place to live! 

What type of tenant I'm looking for: I like people who are friendly, responsible, trustworthy, and clean. This is not a party house; we like to keep it pretty quiet, tidy, and comfortable for everyone. As long as you're friendly, respectful of others, and reliable, then you should fit right in! 

I will require a background check, proof of employment and references. First and last month's rent will be due at lease signing, as well as a refundable security deposit (same amount as the rent) 

Shoot me a text at  show contact info
 to come check out this awesome home!","furnished,house,laundry in bldg,off-street parking,private bath,private room"
104,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-rooms-for-rent/6922178141.html,rOOMS FOR RENT,1,2019-06-28 06:35,0,1,"QR Code Link to This Post


A Beautiful room available for rent in Murray, great location west of fashion place mall. 
 I am looking for one individual, clean, responsible person, none smoker, no drug user.
$500 a month utilities are included.
$275 deposit.

must have references, work, and previous land lord.

Call or text _  show contact info","house,w/d in unit,carport,private bath,private room"
105,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-room-for-rent/6922109864.html,Room for Rent,450,2019-06-27 23:54,0,3,"QR Code Link to This Post


Male looking for one 21+ roommate to fill my home in Cottonwood Heights. $450 plus ~$60-$75 split utilities. The house is a two minute drive from the 2000 east exit on the 215, so ~5 minutes to the mouth of the canyon, ~15-20 minutes to the University of Utah, ~15 minutes to Westminster, and ~5 minutes to Fashion Place Mall. Despite being a 6 bedroom home, there will only ever be 4 people living in the house. Walking distance to a park, and close to a Whole Foods, Dan's, Target, and Wal Mart for shopping. There are several restaurant options, including: Zao Asian Cafe, Cafe Rio, Jersey Mike's, Einstein's, Noodles and Company, Beans & Brews, Starbucks, and all of the common fast food options.

Living in the house are three males 21-29 that are working professionals. Occasional drinkers, but no drugs allowed. No pets.

$400 refundable deposit and a background check required. Month-to-month.",QR Code Link to This Post
106,https://ogden.craigslist.org/roo/d/ogden-roommate-needed-near-weber-state/6919970619.html,Roommate Needed near Weber State WSU - Male,310,2019-06-29 14:40,2400ft2,5,"QR Code Link to This Post


***  BEST HOUSE  ***  BEST LOCATION  ***  BEST VALUE  ***


Male college roommate needed for a nice house on the upper East Bench in Ogden.  1-1/2 miles from Weber State.  Near trails, golf course, tennis courts and pickleball.  High efficiency gas furnace and central A/C.  Month to month contract.

House is fully furnished except for your bedroom (pictures show it before furniture was placed.)  All kitchen appliances plus washroom with washer and dryer are provided for your use.  Rent is $295, plus share gas, electric, and Internet.  (Landlord pays all utilities then bills you for gas, electric, and Internet, so you don't have to arrange for the utilities yourself.)  Your deposit is $350 which is refundable.  The large, attractive yard is taken care of for you for free.  There is lots of closet space and room.  The property is well maintained with a new driveway and roof just last year and new triple pane windows this year!


UTA 625 bus runs direct to WSU and to Ogden/Weber ATC mornings and evenings, catch it right next to the house.  UTA Harrison buses run every 10 minutes to WSU and elsewhere, catch them 4 blocks (1/4 mile) from the house.  


1 LARGE room available August 24!","house,w/d in unit,no smoking,no private bath,private room"
107,https://ogden.craigslist.org/roo/d/ogden-master-badroom-and-private/6915372143.html,MASTER BADROOM AND PRIVATE BATHROOM A NICE HOME,350,2019-06-28 12:52,1700ft2,1,"QR Code Link to This Post


Room for rent in 3 bedroom house located in South Ogden on Adams Ave. Available immediately. Gender does not matter. Please no couples, only have enough room for one more person. Room is a decent size, 15'x10' including the closet. Bathroom is shared. Washer and dryer in home. Rent includes all utilities and wifi. Must be clean and pick up after self in shared areas. Smoking is fine outside of home. Drinking is cool as long as you're not an alcoholic. Home will be shared with 1 Male and 1 female in their 30's. We are very chill and drama is not tolerated. There is one dog in the home, but currently do not have enough room for more pets. $150 non-refundable cleaning deposit, $350 month on a month.
-----Interested? Only Contact via text here:::: - (305) 741-3042","cats are OK - purrr,furnished,apartment,no smoking,private bath,private room"
108,https://ogden.craigslist.org/roo/d/ogden-master-badroom-and-private/6902100090.html,MASTER BADROOM AND PRIVATE BATHROOM A NICE HOME,350,2019-06-28 12:52,1600ft2,1,"QR Code Link to This Post


Room for rent in 3 bedroom house located in South Ogden on Adams Ave. Available immediately. Gender does not matter. Please no couples, only have enough room for one more person. Room is a decent size, 15'x10' including the closet. Bathroom is shared. Washer and dryer in home. Rent includes all utilities and wifi. Must be clean and pick up after self in shared areas. Smoking is fine outside of home. Drinking is cool as long as you're not an alcoholic. Home will be shared with 1 Male and 1 female in their 30's. We are very chill and drama is not tolerated. There is one dog in the home, but currently do not have enough room for more pets. $150 non-refundable cleaning deposit, $350 month on a month.

-----Interested? Only Contact via text here:::: - (305) 741-3042","dogs are OK - wooof,furnished,apartment,no smoking,private bath,private room"
109,https://logan.craigslist.org/roo/d/logan-roommate-wanted-brand-new/6923455168.html,Roommate wanted- Brand new apartment! Good Deal!,345,2019-06-29 18:44,1197ft2,6,"QR Code Link to This Post


Roommate needed! Three college age students in need of a fourth roommate! We live in the Four Seasons newest apartment complex! It is so so nice, brand new, and has amazing amenities. 3 bed, 2 bath. You would have your own room with a big closet and a shared bathroom. Comes with all appliances and maintenance is FREE! It is not furnished but me and my group will take care of that with a little pitching in from you. Rent is 345$ a month (if you have a boyfriend or a friend you want to share a room with, rent would only be 275!!!), (utilities not included but you only pay what you use!), NO SECURITY DEPOSIT! FIRST MONTHS RENT IS FREEEE! We got a *smoking deal* so if you decide to sign the lease before July 6th you can move in whenever and don’t have to pay rent until august!! Four seasons also normally requires a 500$ security deposit (phew) but with this deal they waive the deposit! All you have to do is pay a 40$ application fee to sign and that is essentially your first months rent AND security deposit. You just don’t find anything like this.

Amenities are out of this world. Big pool, 3 hot tubs, grills, community garden, and a free service every month of either a massage OR mani pedi ($50/month value!!) This apartment also has tons of free parking, and is a 4 minute drive to campus and only 10 on a bike!

My roommates and I are very very chill people, non-lds, and the funnest group you could live with. This is also a co-ed household, 2 girls and 1 boy. Contact me (Gracie) at  show contact info
 (text preferred) or Aubree at  show contact info
. check us out on instagram! @graciesonger and @_auubss_ !!","apartment,w/d in unit,carport,no private bath,private room"
110,https://westslope.craigslist.org/roo/d/montrose-room-share-for-work-exchange/6919192558.html,room/share for work exchange,0,2019-06-30 08:23,1500ft2,16,"QR Code Link to This Post


Looking for a compatible, tidy, energy conscious younger person for the summer to share home with 60+ youthful, active woman on lovely 5 acre horse property  in exchange for working 14 hrs. per week. 
     My main committment  here is equine guided healing and coaching but we're also oriented toward sustainable living and permaculture. 
              Your main job description would be to work in the gardens (2 veggie/herb gardens and a greenhouse), as well as  help with irrigating, mowing, weed eating etc. and any other projects that needs attending to. Would someone who has a few handyperson/carpentry skills. We're a vision in progress here and would like all who participate to be in alignment with what  we're about here.
      Would like a person with a good work ethic and who has similar values, and who loves animals as they are a big part of the team. As there are a number of people here during warmer seasons we are committed to cultivating good communication skills and learning how to live together in a harmonious way where everone is content and who's needs can be met.
     You would have a big  room in in the barn but would have to use  the bathroom in the house  which  you would share with a few others who live here. Full use of kitchen living room etc. , w/d , wireless, no cable TV,  smoke and drug free. 
      A  $100. security deposit for room would be required.  I prefer no additional  pets who live in house  as I have a dog and a few cats, one 2  indoor cats and 2 others who go in and out and another barn  cat.  I have 3 horses, a donkey and a young wild mustang. 

     In addition to doing the equine work (I have a program called ""Horses Helping People"") I overseeing everything on this property. I also have a summer  camp that meets every Tues.  called, ""Read & Succeed with Horses"" which is  an 8 week summer enrichment program.
  I'm health conscious and eat pretty natural and organically, (learning  more and more about growing food....veggies, as well as medicinal herbs).
   I desire to have a person who is energy conscious, mindful of the utilities, and is conscientious about  keeping shared  areas clean.    Please let me know if such an arrangement would interest  you but please only respond if you fit this description.  Thanks.","furnished,house,laundry on site,no smoking,no private bath,private room"
111,https://westslope.craigslist.org/roo/d/glenwood-springs-location-location/6923524140.html,"Location, Location, Location! There is a pool and hot tub!",825,2019-06-29 22:09,0,3,"QR Code Link to This Post


Available NOW! Location, location, location and there is pool and a Hot Tub! You have a bedroom, your own bath, use of the common area and kitchen. Utilities are included. There is a hot tub for year round use, pool opens in the summer only. Small balcony overlooking the tennis court. Your room has a window that gets early morning sun. No pets, children or smoking. Female applicants only. First and last month's rent. Please provide references and job confirmation.",QR Code Link to This Post
112,https://westslope.craigslist.org/roo/d/grand-junction-furnished-private-room/6916467045.html,Furnished Private Room Rental,450,2019-06-29 15:49,0,2,"QR Code Link to This Post


Room for rent in private home $450 Rent, $25.00 additional if you want WIFI $350 Deposit Can work with you on deposit. Room includes a bed, dresser, TV, fridge, microwave, includes all utilities, DirecTV, house cleaner cleans your room once per week and bathroom. No couples, Large shared two room bathroom. Close to bus, shopping,
 No drugs, NO pets, NO smoking in the home,  Private entrance, nice  quiet home in a good area,  show contact info","furnished,house,no laundry on site,no smoking,street parking,no private bath,private room"
113,https://westslope.craigslist.org/roo/d/durango-furnished-master-bedroom-avail/6912139602.html,Furnished master bedroom avail in Durango,330,2019-06-29 14:35,0,1,"QR Code Link to This Post


Hi, Furnished master bedroom available in duplex home in Near 1129 Narrow Gauge Ave, Durango. The room is part of a 3-bedroom house with large living room and kitchen upstairs, downstairs living room converted into gear storage palace , garage for storing bicycles and more, large kitchen, and off-street parking in the back with a semi-private entrance. Looking to fill the room for the full 6 months. Room is furnished, You'll have your own private room and master bathroom and basically private entrance through the back of the house. Shared kitchen and living spaces. Individual or couple welcome. Rent is $330 w/utilities incl. This house is in a prime location and move-in ready.
===>  Interested? Just contact via text here:::: (507) 481-2396     Thank you so much",QR Code Link to This Post
114,https://westslope.craigslist.org/roo/d/grand-junction-peaceful-room-with/6923278426.html,Peaceful room with private bathroom available — couples ok,700,2019-06-29 13:54,0,6,"QR Code Link to This Post


Peaceful room with newly-remodeled private bathroom available as soon as July 3rd. Couples ok.
Month-to-month rent. Close to downtown. Safe neighborhood. Room is $700/mo for one person, $800/mo for a couple. Utilities (including internet) will be split equally among housemates. Security deposit is $700 and will be refunded when you move out.

House has a sweet backyard with a great covered porch area to hang out. Washer/dryer on site. Cozy living room and spacious kitchen. Your room and bathroom is on the opposite side of the house from mine, so there's a lot of privacy. You'd share the house with me and my dog (she is completely housetrained and calm and sweet). No other pets please – non-negotiable. Plenty of parking on the street. 5 min walk to Lincoln Park. If you're into gardening, there's space for that.

I'm 26, female, artistic, friendly, easygoing, and queer. I like to keep the house clean, especially the kitchen, so if you're interested in the room please be down to do your dishes. I'll take care of all the yard work. I'm not a partier, I don't smoke, I do drink on occasion. I'm okay with weed smoking but landlords prefer no cigarette smokers. 

Please have a full-time job and be able to provide references. You'll have to submit an application with a $29 non-refundable fee which will include a background check and credit check. Although the lease is month-to-month, I prefer to rent to someone who is intending to stay for at least 6 months or a year. 

If you're interested, please email me with a little info about yourself. Please include your name, age, gender, what you like to do for fun, what you do for work, and anything else you think is relevant.

Pictures of room show it with landlords stuff in but it will be completely clean and I will take new pics on the 1st. 

Thanks!","house,w/d in unit,no smoking,street parking,private bath,private room"
115,https://westslope.craigslist.org/roo/d/grand-junction-room-in-very-nice-safe/6914466311.html,Room in very nice safe location,450,2019-06-29 04:55,110ft2,3,"QR Code Link to This Post


450 unfurnished includes all utilities.40’s Female looking for reliable female roommate in nice safe location on Redlands. 11 x 10 room nice 4 X 4 closet with shared bathroom. Great for out door type close to hiking mountain biking horse trails.Must love pets I have 3 horses 2 dogs and 2 cats. I would consider 1 pet for you. Absolutely no smoking of any kind even outside I’m allergic. First and deposit 450 is a must I’m not taking payments.Must have references and proof of ability to pay rent","cats are OK - purrr,dogs are OK - wooof,apartment,laundry in bldg,street parking,no private bath,private room"
116,https://westslope.craigslist.org/roo/d/durango-looking-for-roomie-all/6904156847.html,Looking for roomie ALL UTILITIES INCLUDED,450,2019-06-28 12:36,0,8,"QR Code Link to This Post


In search of female roomate. I have a three bedroom in Durango. Looking to fill 1 or two empty rooms by one person (They connect to one another). Comes furnished with a bed and dresser, that I can take out if needed.  Its Clean, Comfortable, in town Location, Front and back porch  +yard.  Only 5 neighbors.  $450 month for rent, utillities included. Background check required, month to month rental.  Message me for detail/questions  and to set up an viewing. ***Only some pets accepted.","cats are OK - purrr,dogs are OK - wooof,duplex,w/d in unit,off-street parking,private bath,private room"
117,https://westslope.craigslist.org/roo/d/grand-junction-single-rooms-available/6922216434.html,Single rooms available  on white ave,500,2019-06-28 07:43,300ft2,24,"QR Code Link to This Post


Single bedroom available spacious and great for a single adult or new couple. Please call for more information","cats are OK - purrr,dogs are OK - wooof,apartment,w/d in unit,attached garage,private bath,private room"
118,https://westslope.craigslist.org/roo/d/cortez-room-for-rent/6919667933.html,Room for rent,375,2019-06-27 22:24,0,4,"QR Code Link to This Post


Private room and private bath with shared kitchen.  Located in a country setting between Cortez and Dolores.  Quiet, peaceful location.  Security deposit of $190, and monthly rent of $375.  Contact for application and background check form.","apartment,laundry on site,no smoking,off-street parking,private bath,private room"
119,https://twinfalls.craigslist.org/roo/d/twin-falls-lovely-split-floor-plan/6908571691.html,lovely split floor plan!!,450,2019-06-29 06:10,1612ft2,2,"QR Code Link to This Post


lovely split floor plan with 1 bedroom1, 1 bath with additional bonus room on main level for family room. laminate flooring with carpet in bedrooms. covered patio with pavers, shed, native lanscaping with drip system for shrubs. minimal watering required for native landscaping. great westside location close to canyon ridge high school and st. lukes.","cats are OK - purrr,dogs are OK - wooof,furnished,house,laundry in bldg,attached garage,private bath,private room,wheelchair accessible"
